% Model:              lens_cube.mph
% Version:            COMSOL 5.5.0.292
% Date:               Nov 26 2021, 17:37
% Dimension:          3
% Nodes:              2001
% Expressions:        1
% Description:        Electric field, z component
% Length unit:        m
% x                       y                        z                        es.Ez (V/m)
3.0E-5                    -2.5E-5                  3.699999999999999E-4     -220.08266897275314
3.0E-5                    -2.5E-5                  3.71E-4                  -220.2598432262473
3.0E-5                    -2.5E-5                  3.7199999999999993E-4    -220.43701747974393
3.0E-5                    -2.5E-5                  3.7299999999999985E-4    -220.61419173323958
3.0E-5                    -2.5E-5                  3.74E-4                  -220.79136598673426
3.0E-5                    -2.5E-5                  3.749999999999999E-4     -220.9685402402298
3.0E-5                    -2.5E-5                  3.759999999999998E-4     -221.14571449372562
3.0E-5                    -2.5E-5                  3.7699999999999995E-4    -221.32288874722008
3.0E-5                    -2.5E-5                  3.7799999999999986E-4    -221.5000630007163
3.0E-5                    -2.5E-5                  3.79E-4                  -221.67723725420962
3.0E-5                    -2.5E-5                  3.799999999999999E-4     -221.8544115077072
3.0E-5                    -2.5E-5                  3.8099999999999983E-4    -222.03158576120143
3.0E-5                    -2.5E-5                  3.8199999999999996E-4    -222.20876001469702
3.0E-5                    -2.5E-5                  3.829999999999999E-4     -222.24879005417938
3.0E-5                    -2.5E-5                  3.84E-4                  -222.43326629077728
3.0E-5                    -2.5E-5                  3.849999999999999E-4     -222.6177425273761
3.0E-5                    -2.5E-5                  3.8599999999999984E-4    -222.80221876397286
3.0E-5                    -2.5E-5                  3.87E-4                  -222.98669500057235
3.0E-5                    -2.5E-5                  3.879999999999999E-4     -223.17117123716866
3.0E-5                    -2.5E-5                  3.89E-4                  -223.35564747376839
3.0E-5                    -2.5E-5                  3.8999999999999994E-4    -223.5401237103647
3.0E-5                    -2.5E-5                  3.9099999999999985E-4    -223.72459994696328
3.0E-5                    -2.5E-5                  3.92E-4                  -223.90907618356255
3.0E-5                    -2.5E-5                  3.929999999999999E-4     -224.09355242016136
3.0E-5                    -2.5E-5                  3.939999999999998E-4     -224.27802865675835
3.0E-5                    -2.5E-5                  3.9499999999999995E-4    -224.46250489335694
3.0E-5                    -2.5E-5                  3.9599999999999987E-4    -224.64698112995416
3.0E-5                    -2.5E-5                  3.97E-4                  -224.8314573665525
3.0E-5                    -2.5E-5                  3.979999999999999E-4     -225.01593360315132
3.0E-5                    -2.5E-5                  3.9899999999999983E-4    -225.2004098397499
3.0E-5                    -2.5E-5                  3.9999999999999996E-4    -225.38488607634713
3.0E-5                    -2.5E-5                  4.009999999999999E-4     -225.5693623129455
3.0E-5                    -2.5E-5                  4.02E-4                  -225.75383854954453
3.0E-5                    -2.5E-5                  4.0299999999999993E-4    -225.9383147861413
3.0E-5                    -2.5E-5                  4.0399999999999985E-4    -226.12279102274056
3.0E-5                    -2.5E-5                  4.05E-4                  -226.30726725933846
3.0E-5                    -2.5E-5                  4.059999999999999E-4     -226.49174349593636
3.0E-5                    -2.5E-5                  4.069999999999998E-4     -226.67621973253495
3.0E-5                    -2.5E-5                  4.0799999999999994E-4    -226.86069596913262
3.0E-5                    -2.5E-5                  4.0899999999999986E-4    -227.04517220573098
3.0E-5                    -2.5E-5                  4.1E-4                   -227.22964844232865
3.0E-5                    -2.5E-5                  4.109999999999999E-4     -227.414124678927
3.0E-5                    -2.5E-5                  4.119999999999998E-4     -227.5986009155249
3.0E-5                    -2.5E-5                  4.1299999999999996E-4    -227.78307715212372
3.0E-5                    -2.5E-5                  4.1399999999999987E-4    -227.9359310491359
3.0E-5                    -2.5E-5                  4.15E-4                  -228.11938979820138
3.0E-5                    -2.5E-5                  4.159999999999999E-4     -228.3028485472655
3.0E-5                    -2.5E-5                  4.1699999999999984E-4    -228.48630729632987
3.0E-5                    -2.5E-5                  4.1799999999999997E-4    -228.66976604539536
3.0E-5                    -2.5E-5                  4.189999999999999E-4     -228.85322479445904
3.0E-5                    -2.5E-5                  4.2E-4                   -229.036683543525
3.0E-5                    -2.5E-5                  4.2099999999999993E-4    -229.22014229259025
3.0E-5                    -2.5E-5                  4.2199999999999985E-4    -229.40360104165325
3.0E-5                    -2.5E-5                  4.23E-4                  -229.5870597907176
3.0E-5                    -2.5E-5                  4.239999999999999E-4     -229.77051853978287
3.0E-5                    -2.5E-5                  4.249999999999998E-4     -229.95397728884745
3.0E-5                    -2.5E-5                  4.2599999999999995E-4    -230.13743603791136
3.0E-5                    -2.5E-5                  4.2699999999999986E-4    -230.32089478697753
3.0E-5                    -2.5E-5                  4.28E-4                  -230.50435353604166
3.0E-5                    -2.5E-5                  4.289999999999999E-4     -230.68781228510557
3.0E-5                    -2.5E-5                  4.299999999999998E-4     -230.87127103417174
3.0E-5                    -2.5E-5                  4.3099999999999996E-4    -231.05472978323542
3.0E-5                    -2.5E-5                  4.319999999999999E-4     -231.23818853229943
3.0E-5                    -2.5E-5                  4.33E-4                  -231.42164728136504
3.0E-5                    -2.5E-5                  4.339999999999999E-4     -231.60510603042985
3.0E-5                    -2.5E-5                  4.3499999999999984E-4    -231.78856477949455
3.0E-5                    -2.5E-5                  4.3599999999999997E-4    -231.97202352855913
3.0E-5                    -2.5E-5                  4.369999999999999E-4     -232.1554822776244
3.0E-5                    -2.5E-5                  4.38E-4                  -232.33894102668808
3.0E-5                    -2.5E-5                  4.3899999999999994E-4    -232.52239977575243
3.0E-5                    -2.5E-5                  4.3999999999999985E-4    -232.7058585248177
3.0E-5                    -2.5E-5                  4.41E-4                  -232.8893172738825
3.0E-5                    -2.5E-5                  4.419999999999999E-4     -233.07277602294664
3.0E-5                    -2.5E-5                  4.429999999999998E-4     -233.25623477201157
3.0E-5                    -2.5E-5                  4.4399999999999995E-4    -233.439693521077
3.0E-5                    -2.5E-5                  4.4499999999999987E-4    -233.62315227014096
3.0E-5                    -2.5E-5                  4.46E-4                  -233.8066110192055
3.0E-5                    -2.5E-5                  4.469999999999999E-4     -233.9900697682703
3.0E-5                    -2.5E-5                  4.4799999999999983E-4    -234.17352851733477
3.0E-5                    -2.5E-5                  4.4899999999999996E-4    -234.3569872663993
3.0E-5                    -2.5E-5                  4.499999999999999E-4     -234.540446015464
3.0E-5                    -2.5E-5                  4.51E-4                  -234.72390476452918
3.0E-5                    -2.5E-5                  4.5199999999999993E-4    -234.90736351359433
3.0E-5                    -2.5E-5                  4.5299999999999984E-4    -235.09082226265835
3.0E-5                    -2.5E-5                  4.54E-4                  -235.27428101172444
3.0E-5                    -2.5E-5                  4.549999999999999E-4     -235.45773976078846
3.0E-5                    -2.5E-5                  4.559999999999998E-4     -235.6411985098535
3.0E-5                    -2.5E-5                  4.5699999999999994E-4    -235.82465725891643
3.0E-5                    -2.5E-5                  4.5799999999999986E-4    -236.00811600798158
3.0E-5                    -2.5E-5                  4.59E-4                  -236.19157475704677
3.0E-5                    -2.5E-5                  4.599999999999999E-4     -236.37503350611058
3.0E-5                    -2.5E-5                  4.609999999999998E-4     -236.55849225517676
